company_name,group_name,size,corp_type,db_source,source_description
코오롱생명과학,코오롱,대기업,일반 사기업,KAP_DB,공정거래위원회 2025 공시대상기업집단
코오롱인더스트리,코오롱,대기업,일반 사기업,KAP_DB,공정거래위원회 2025 공시대상기업집단
코웨이,넷마블,대기업,일반 사기업,KAP_DB,공정거래위원회 2025 공시대상기업집단
쿠팡,쿠팡,대기업,일반 사기업,KAP_DB,공정거래위원회 2025 공시대상기업집단
쿠팡로지스틱스서비스,쿠팡,대기업,일반 사기업,KAP_DB,공정거래위원회 2025 공시대상기업집단
쿠팡이츠,쿠팡,대기업,일반 사기업,KAP_DB,공정거래위원회 2025 공시대상기업집단
쿠팡페이,쿠팡,대기업,일반 사기업,KAP_DB,공정거래위원회 2025 공시대상기업집단
크래프톤,크래프톤,대기업,일반 사기업,KAP_DB,공정거래위원회 2025 공시대상기업집단
키움증권,다우키움,대기업,일반 사기업,KAP_DB,공정거래위원회 2025 공시대상기업집단
키움캐피탈,다우키움,대기업,일반 사기업,KAP_DB,공정거래위원회 2025 공시대상기업집단
태광,태광,대기업,일반 사기업,KAP_DB,공정거래위원회 2025 공시대상기업집단
태광산업,태광,대기업,일반 사기업,KAP_DB,공정거래위원회 2025 공시대상기업집단
태영,태영,대기업,일반 사기업,KAP_DB,공정거래위원회 2025 공시대상기업집단
태영건설,태영,대기업,일반 사기업,KAP_DB,공정거래위원회 2025 공시대상기업집단
팬오션,하림,대기업,일반 사기업,KAP_DB,공정거래위원회 2025 공시대상기업집단
포스코,포스코,대기업,일반 사기업,KAP_DB,공정거래위원회 2025 공시대상기업집단
포스코DX,포스코,대기업,일반 사기업,KAP_DB,공정거래위원회 2025 공시대상기업집단
포스코건설,포스코,대기업,일반 사기업,KAP_DB,공정거래위원회 2025 공시대상기업집단
포스코스틸리온,포스코,대기업,일반 사기업,KAP_DB,공정거래위원회 2025 공시대상기업집단
포스코엠텍,포스코,대기업,일반 사기업,KAP_DB,공정거래위원회 2025 공시대상기업집단
포스코인터내셔널,포스코,대기업,일반 사기업,KAP_DB,공정거래위원회 2025 공시대상기업집단
포스코퓨처엠,포스코,대기업,일반 사기업,KAP_DB,공정거래위원회 2025 공시대상기업집단
포스코홀딩스,포스코,대기업,일반 사기업,KAP_DB,공정거래위원회 2025 공시대상기업집단
하림,하림,대기업,일반 사기업,KAP_DB,공정거래위원회 2025 공시대상기업집단
하림산업,하림,대기업,일반 사기업,KAP_DB,공정거래위원회 2025 공시대상기업집단
하이브,하이브,대기업,일반 사기업,KAP_DB,공정거래위원회 2025 공시대상기업집단
한국GM,한국지엠,대기업,외국계 기업,KAP_DB,공정거래위원회 2025 공시대상기업집단
한국앤컴퍼니,한국앤컴퍼니그룹,대기업,일반 사기업,KAP_DB,공정거래위원회 2025 공시대상기업집단
한국앤컴퍼니그룹,한국앤컴퍼니그룹,대기업,일반 사기업,KAP_DB,공정거래위원회 2025 공시대상기업집단
한국인삼공사,케이티앤지,대기업,일반 사기업,KAP_DB,공정거래위원회 2025 공시대상기업집단
한국지엠,한국지엠,대기업,외국계 기업,KAP_DB,공정거래위원회 2025 공시대상기업집단
한국타이어앤테크놀로지,한국앤컴퍼니그룹,대기업,일반 사기업,KAP_DB,공정거래위원회 2025 공시대상기업집단
한국항공우주산업,한국항공우주산업,대기업,일반 사기업,KAP_DB,공정거래위원회 2025 공시대상기업집단
한섬,현대백화점,대기업,일반 사기업,KAP_DB,공정거래위원회 2025 공시대상기업집단
한온시스템,한국앤컴퍼니그룹,대기업,일반 사기업,KAP_DB,공정거래위원회 2025 공시대상기업집단
한진,한진,대기업,일반 사기업,KAP_DB,공정거래위원회 2025 공시대상기업집단
한진칼,한진,대기업,일반 사기업,KAP_DB,공정거래위원회 2025 공시대상기업집단
한진택배,한진,대기업,일반 사기업,KAP_DB,공정거래위원회 2025 공시대상기업집단
한화,한화,대기업,일반 사기업,KAP_DB,공정거래위원회 2025 공시대상기업집단
한화갤러리아,한화,대기업,일반 사기업,KAP_DB,공정거래위원회 2025 공시대상기업집단
한화생명,한화,대기업,일반 사기업,KAP_DB,공정거래위원회 2025 공시대상기업집단
한화손해보험,한화,대기업,일반 사기업,KAP_DB,공정거래위원회 2025 공시대상기업집단
한화솔루션,한화,대기업,일반 사기업,KAP_DB,공정거래위원회 2025 공시대상기업집단
한화시스템,한화,대기업,일반 사기업,KAP_DB,공정거래위원회 2025 공시대상기업집단
한화에어로스페이스,한화,대기업,일반 사기업,KAP_DB,공정거래위원회 2025 공시대상기업집단
한화오션,한화,대기업,일반 사기업,KAP_DB,공정거래위원회 2025 공시대상기업집단
한화임팩트,한화,대기업,일반 사기업,KAP_DB,공정거래위원회 2025 공시대상기업집단
한화정밀기계,한화,대기업,일반 사기업,KAP_DB,공정거래위원회 2025 공시대상기업집단
한화큐셀,한화,대기업,일반 사기업,KAP_DB,공정거래위원회 2025 공시대상기업집단
한화투자증권,한화,대기업,일반 사기업,KAP_DB,공정거래위원회 2025 공시대상기업집단
한화호텔앤드리조트,한화,대기업,일반 사기업,KAP_DB,공정거래위원회 2025 공시대상기업집단
현대건설,현대자동차,대기업,일반 사기업,KAP_DB,공정거래위원회 2025 공시대상기업집단
현대글로벌서비스,HD현대,대기업,일반 사기업,KAP_DB,공정거래위원회 2025 공시대상기업집단
현대글로비스,현대자동차,대기업,일반 사기업,KAP_DB,공정거래위원회 2025 공시대상기업집단
현대리바트,현대백화점,대기업,일반 사기업,KAP_DB,공정거래위원회 2025 공시대상기업집단
현대모비스,현대자동차,대기업,일반 사기업,KAP_DB,공정거래위원회 2025 공시대상기업집단
현대백화점,현대백화점,대기업,일반 사기업,KAP_DB,공정거래위원회 2025 공시대상기업집단
현대스틸산업,현대자동차,대기업,일반 사기업,KAP_DB,공정거래위원회 2025 공시대상기업집단
현대에버다임,현대백화점,대기업,일반 사기업,KAP_DB,공정거래위원회 2025 공시대상기업집단
현대오일뱅크,HD현대,대기업,일반 사기업,KAP_DB,공정거래위원회 2025 공시대상기업집단
현대오토에버,현대자동차,대기업,일반 사기업,KAP_DB,공정거래위원회 2025 공시대상기업집단
현대위아,현대자동차,대기업,일반 사기업,KAP_DB,공정거래위원회 2025 공시대상기업집단
현대자동차,현대자동차,대기업,일반 사기업,KAP_DB,공정거래위원회 2025 공시대상기업집단
현대제철,현대자동차,대기업,일반 사기업,KAP_DB,공정거래위원회 2025 공시대상기업집단
현대카드,현대자동차,대기업,일반 사기업,KAP_DB,공정거래위원회 2025 공시대상기업집단
현대캐피탈,현대자동차,대기업,일반 사기업,KAP_DB,공정거래위원회 2025 공시대상기업집단
현대커머셜,현대자동차,대기업,일반 사기업,KAP_DB,공정거래위원회 2025 공시대상기업집단
현대홈쇼핑,현대백화점,대기업,일반 사기업,KAP_DB,공정거래위원회 2025 공시대상기업집단
호반건설,호반건설,대기업,일반 사기업,KAP_DB,공정거래위원회 2025 공시대상기업집단
호반산업,호반건설,대기업,일반 사기업,KAP_DB,공정거래위원회 2025 공시대상기업집단
호텔신라,삼성,대기업,일반 사기업,KAP_DB,공정거래위원회 2025 공시대상기업집단
효성,효성,대기업,일반 사기업,KAP_DB,공정거래위원회 2025 공시대상기업집단
효성인포메이션시스템,효성,대기업,일반 사기업,KAP_DB,공정거래위원회 2025 공시대상기업집단
효성중공업,효성,대기업,일반 사기업,KAP_DB,공정거래위원회 2025 공시대상기업집단
효성첨단소재,효성,대기업,일반 사기업,KAP_DB,공정거래위원회 2025 공시대상기업집단
효성티앤씨,효성,대기업,일반 사기업,KAP_DB,공정거래위원회 2025 공시대상기업집단
효성화학,효성,대기업,일반 사기업,KAP_DB,공정거래위원회 2025 공시대상기업집단
흥국생명,태광,대기업,일반 사기업,KAP_DB,공정거래위원회 2025 공시대상기업집단
흥국증권,태광,대기업,일반 사기업,KAP_DB,공정거래위원회 2025 공시대상기업집단
흥국화재,태광,대기업,일반 사기업,KAP_DB,공정거래위원회 2025 공시대상기업집단
흥아해운,장금상선,대기업,일반 사기업,KAP_DB,공정거래위원회 2025 공시대상기업집단
하나은행,하나금융,대기업,일반 사기업,KAP_DB,공정거래위원회 2025 공시대상기업집단
11번가,,중견기업,일반 사기업,MID_DB,수동 큐레이션 (인지도 기반)
AWS코리아,,대기업,외국계 기업,MID_DB,수동 큐레이션 (인지도 기반)
BCG코리아,,대기업,외국계 기업,MID_DB,수동 큐레이션 (인지도 기반)
BMW코리아,,대기업,외국계 기업,MID_DB,수동 큐레이션 (인지도 기반)
CJ대한통운,,대기업,일반 사기업,MID_DB,수동 큐레이션 (인지도 기반)
CJ푸드빌,,대기업,일반 사기업,MID_DB,수동 큐레이션 (인지도 기반)
DB손해보험,,대기업,일반 사기업,MID_DB,수동 큐레이션 (인지도 기반)
DL이앤씨,,대기업,일반 사기업,MID_DB,수동 큐레이션 (인지도 기반)
EY한영,,대기업,외국계 기업,MID_DB,수동 큐레이션 (인지도 기반)
F&F,,중견기업,일반 사기업,MID_DB,수동 큐레이션 (인지도 기반)
GKL,,중견기업,일반 사기업,MID_DB,수동 큐레이션 (인지도 기반)
GS건설,,대기업,일반 사기업,MID_DB,수동 큐레이션 (인지도 기반)
GS샵,,대기업,일반 사기업,MID_DB,수동 큐레이션 (인지도 기반)
HDC현대산업개발,,대기업,일반 사기업,MID_DB,수동 큐레이션 (인지도 기반)
HK이노엔,,중견기업,일반 사기업,MID_DB,수동 큐레이션 (인지도 기반)
HL만도,,대기업,일반 사기업,MID_DB,수동 큐레이션 (인지도 기반)
HMM,,대기업,일반 사기업,MID_DB,수동 큐레이션 (인지도 기반)
IBK기업은행,,대기업,공기업·공공기관,MID_DB,수동 큐레이션 (인지도 기반)
IBM코리아,,대기업,외국계 기업,MID_DB,수동 큐레이션 (인지도 기반)
JTBC,,중견기업,일반 사기업,MID_DB,수동 큐레이션 (인지도 기반)
JW중외제약,,중견기업,일반 사기업,MID_DB,수동 큐레이션 (인지도 기반)
JYP엔터테인먼트,,중견기업,일반 사기업,MID_DB,수동 큐레이션 (인지도 기반)
K2코리아,,중견기업,일반 사기업,MID_DB,수동 큐레이션 (인지도 기반)
KB국민카드,,대기업,일반 사기업,MID_DB,수동 큐레이션 (인지도 기반)
KB증권,,대기업,일반 사기업,MID_DB,수동 큐레이션 (인지도 기반)
KDB산업은행,,대기업,공기업·공공기관,MID_DB,수동 큐레이션 (인지도 기반)
KOTRA,,대기업,공기업·공공기관,MID_DB,수동 큐레이션 (인지도 기반)
KPMG삼정,,대기업,외국계 기업,MID_DB,수동 큐레이션 (인지도 기반)
LF,,중견기업,일반 사기업,MID_DB,수동 큐레이션 (인지도 기반)
LG생활건강,,대기업,일반 사기업,MID_DB,수동 큐레이션 (인지도 기반)
LH,,대기업,공기업·공공기관,MID_DB,수동 큐레이션 (인지도 기반)
MBN,,중견기업,일반 사기업,MID_DB,수동 큐레이션 (인지도 기반)
MLB,,중견기업,일반 사기업,MID_DB,수동 큐레이션 (인지도 기반)
SAP코리아,,대기업,외국계 기업,MID_DB,수동 큐레이션 (인지도 기반)
SK에코플랜트,,대기업,일반 사기업,MID_DB,수동 큐레이션 (인지도 기반)
SL,,중견기업,일반 사기업,MID_DB,수동 큐레이션 (인지도 기반)
SM엔터테인먼트,,중견기업,일반 사기업,MID_DB,수동 큐레이션 (인지도 기반)
SSG닷컴,,대기업,일반 사기업,MID_DB,수동 큐레이션 (인지도 기반)
TV조선,,중견기업,일반 사기업,MID_DB,수동 큐레이션 (인지도 기반)
W컨셉,,중견기업,일반 사기업,MID_DB,수동 큐레이션 (인지도 기반)
YG엔터테인먼트,,중견기업,일반 사기업,MID_DB,수동 큐레이션 (인지도 기반)
bhc치킨,,중견기업,일반 사기업,MID_DB,수동 큐레이션 (인지도 기반)
iM증권,,중견기업,일반 사기업,MID_DB,수동 큐레이션 (인지도 기반)
강원랜드,,대기업,공기업·공공기관,MID_DB,수동 큐레이션 (인지도 기반)
건강보험심사평가원,,대기업,공기업·공공기관,MID_DB,수동 큐레이션 (인지도 기반)
게임빌,,중견기업,일반 사기업,MID_DB,수동 큐레이션 (인지도 기반)
계룡건설,,중견기업,일반 사기업,MID_DB,수동 큐레이션 (인지도 기반)
공차코리아,,중견기업,외국계 기업,MID_DB,수동 큐레이션 (인지도 기반)
광동제약,,중견기업,일반 사기업,MID_DB,수동 큐레이션 (인지도 기반)
교보생명,,중견기업,일반 사기업,MID_DB,수동 큐레이션 (인지도 기반)
교보증권,,중견기업,일반 사기업,MID_DB,수동 큐레이션 (인지도 기반)
교원,,중견기업,일반 사기업,MID_DB,수동 큐레이션 (인지도 기반)
교원그룹,,중견기업,일반 사기업,MID_DB,수동 큐레이션 (인지도 기반)
교촌치킨,,중견기업,일반 사기업,MID_DB,수동 큐레이션 (인지도 기반)
구글코리아,,대기업,외국계 기업,MID_DB,수동 큐레이션 (인지도 기반)
국민건강보험공단,,대기업,공기업·공공기관,MID_DB,수동 큐레이션 (인지도 기반)
